"ASSET","BKCLASS","DEP","DEPDOM","EQ","MUTUAL","NETINC","ROA","ROAPTX","ROAPTXQ","ROAQ","ROE","STNAME","TRUST"
139128,"N",121540,121540,14923,0,76,0.212769680320554,0.212769680320554,0.21,0.21,2.01,"Oklahoma",0
138469,"NM",121025,121025,13702,0,112,0.323289470360922,0.568643086259837,0.57,0.32,3.25,"Michigan",0
80118,"NM",72059,72059,5023,0,281,1.39662027833002,1.3817097415507,1.38,1.4,21.6,"Minnesota",0
280113,"NM",240854,240854,30008,0,448,0.643429710151432,0.764072780804826,0.76,0.64,5.97,"Tennessee",1
156998,"NM",137387,137387,13014,0,203,0.532965770732828,0.532965770732828,0.53,0.53,6.1,"Minnesota",0
178425,"SM",160106,160106,17616,0,235,0.536742600517899,0.767427718187295,0.77,0.54,5.37,"West Virginia",0
778254,"N",705530,705530,64164,0,2559,1.33676448406389,1.68780228527176,1.69,1.34,16.19,"Ohio",0
581688,"NM",481230,481230,53773,0,570,0.392280335915846,0.552633525860393,0.55,0.39,4.2,"Minnesota",0
297616,"N",250501,250501,28499,0,644,0.866822017144636,1.15890334900859,1.16,0.87,9.08,"Illinois",1
343636,"SI",303567,303567,38886,1,-437,-0.50316710300389,-0.447899320522914,-0.45,-0.5,-4.42,"New Hampshire",1
210491,"N",166444,166444,38662,0,-182,-0.353579997474429,-0.621679116438556,-0.62,-0.35,-1.88,"California",0
24055,"NM",17543,17543,2485,0,-70,-1.21580547112462,-1.21580547112462,-1.22,-1.22,-11.11,"Montana",0
948256,"SI",735886,735886,81669,0,2064,0.874424358480095,1.20699370024699,1.21,0.87,10.21,"Massachusetts",0
153605,"NM",142679,142679,10481,0,376,1.01470786668466,1.01470786668466,1.01,1.01,14.27,"Louisiana",0
261722,"NM",222856,222856,27284,0,800,1.22339124051872,1.28761928064595,1.29,1.22,11.89,"Iowa",0
44634,"NM",38116,38116,6366,0,376,3.27608177134953,3.27608177134953,3.28,3.28,24.34,"Georgia",0
328941,"SM",258200,258200,44549,0,1108,1.35155740154551,1.74799797510353,1.75,1.35,10.07,"Missouri",0
682667,"NM",598234,598234,74431,0,2194,1.29701705290709,1.62511389172361,1.63,1.3,11.87,"Tennessee",1
45579,"NM",42238,42238,3290,0,133,1.20524235112878,1.20524235112878,1.21,1.21,15.85,"North Dakota",0
1679443,"SM",1389436,1389436,226222,0,7651,0.587249980283151,0.970332538326964,0.97,0.62,4.64,"Florida",0
643181,"SB",579979,579979,60269,0,989,0.609668234759257,0.760081833628073,0.76,0.61,6.47,"Louisiana",0
47044,"NM",42194,42194,4669,0,101,0.804772860828079,1.10755868965449,1.11,0.8,8.62,"Minnesota",0
552578,"N",430000,430000,50939,0,1621,1.17593504427892,1.23469552459144,1.23,1.18,12.86,"Iowa",1
668662,"NM",573767,573767,70766,0,2565,1.5133491109074,1.5133491109074,1.51,1.51,14.8,"Illinois",1
1593886,"SM",1414733,1414733,148733,0,2115,0.527761107624588,0.651529197166809,0.65,0.53,5.72,"New York",1
2085265,"N",1817131,1817131,207100,0,15198,0.992145039719966,1.41882354870863,1.62,1.03,10,"Minnesota",1
462551,"NM",384855,384855,47378,0,1965,0.554482905309095,0.751444263021944,0.7,0.51,5.59,"Indiana",1
976533,"NM",872528,872528,95664,0,2618,1.08266037527126,1.43210575995583,1.43,1.08,11.02,"South Carolina",0
1938360,"NM",1738506,1738506,151937,0,5348,1.15922206618653,1.51362148245709,1.51,1.16,14.16,"South Carolina",1
159517,"NM",122459,122459,35675,0,-231,-0.574087765841778,-1.14569030326,-1.15,-0.57,-2.58,"California",0
467499,"NM",388087,388087,38824,0,160,0.139771713481091,0.15636960445697,0.16,0.14,1.63,"Kentucky",0
370160,"NM",319316,319316,25549,0,562,0.609666798652658,0.838563052239332,0.84,0.61,8.97,"Idaho",1
86392,"NM",66527,66527,7617,0,142,0.659131524589783,0.710191008888992,0.71,0.66,7.46,"Iowa",1
414773,"SI",184803,184803,190154,1,13910,13.7416476393583,18.5764156873108,18.58,13.74,30.33,"Connecticut",0
7824153,"SM",6329349,6329349,886330,0,15976,0.814942482562406,1.07861534763283,1.08,0.81,7.18,"Illinois",1
287431,"N",246226,246226,20846,0,467,0.649519988038818,0.649519988038818,0.65,0.65,9.03,"Texas",1
34160,"NM",29012,29012,2551,0,77,0.896717373899119,1.11798529732877,1.12,0.9,11.11,"Iowa",1
308063,"N",286301,286301,19761,0,-247,-0.321250144286186,-0.321250144286186,-0.32,-0.32,-4.92,"Georgia",0
198555,"NM",173564,173564,24311,0,1164,2.3740566999796,2.44340199877626,2.44,2.37,19.37,"Oklahoma",0
80138,"NM",67075,67075,9072,0,788,1.94716943833552,1.94716943833552,2.61,2.61,18.23,"Texas",0
145198,"NM",130111,130111,14247,0,259,0.698711161168925,0.979274716232895,0.98,0.7,7.22,"Minnesota",0
149395,"NM",126812,126812,21431,0,792,2.24360222802166,2.24360222802166,2.24,2.24,14.65,"Georgia",0
108352,"NM",97842,97842,8939,0,110,0.404670262713774,0.518713700387656,0.52,0.4,4.92,"Tennessee",1
1562061,"SI",1264875,1264875,170530,0,2637,0.670445177377497,0.758159847910389,0.76,0.67,6.21,"Pennsylvania",0
277786,"SI",237042,237042,23399,0,-3007,-4.31912238650544,-6.60723743861823,-6.61,-4.32,-49.67,"North Carolina",0
222737,"NM",187323,187323,21891,0,689,1.24107806272938,1.60493549186049,1.6,1.24,12.71,"Missouri",1
40162,"SL",17305,17305,13074,1,47,0.479659135848142,0.6327418387784,0.63,0.48,1.44,"Indiana",0
110424,"NM",82222,82222,27768,0,493,1.77890838892422,1.87633339196875,1.88,1.78,7.07,"Iowa",1
125516,"SM",105620,105620,16682,0,1449,1.17368039929433,1.5049676893643,0.45,0.29,8.99,"Arkansas",0
5811944,"SM",4790891,4790891,728031,0,18463,1.2792972353204,1.63870333181646,1.64,1.28,10.17,"Kentucky",1
2913826,"NM",2592473,2592473,164450,0,2801,0.3856775389477,0.3856775389477,0.39,0.39,6.8,"Texas",1
1514834,"NM",1360408,1360408,140720,0,3156,0.828319009114199,1.05560806548077,1.06,0.83,9.04,"Alabama",1
188712,"N",168952,168952,18592,0,214,0.454640815166733,0.5098775497197,0.51,0.45,4.61,"Texas",0
564203,"SI",452913,452913,46927,0,497,0.349603311031761,0.474813349992834,0.47,0.35,4.23,"New Jersey",0
122048,"NM",104572,104572,14084,0,514,1.65039152649175,1.67607855414143,1.68,1.65,14.7,"Illinois",0
254637,"NM",231899,231899,17043,0,775,1.21755079837948,1.21755079837948,1.22,1.22,17.87,"Missouri",0
298996,"NM",281834,281834,13641,0,266,0.357841917279325,0.427795976296336,0.43,0.36,7.69,"Minnesota",0
330009,"NM",304783,304783,21979,0,671,0.817043453378447,0.834090559708251,0.83,0.82,12.11,"Minnesota",0
218238,"NM",188041,188041,27845,0,1894,0.841137018289179,1.164890390165,-0.01,-0.1,7.12,"Mississippi",1
794867,"NM",595865,595865,82914,0,363,0.183261833451343,0.16963078798802,0.17,0.18,1.75,"Tennessee",0
195793,"NM",162236,162236,25015,0,92,0.188548738311771,0.188548738311771,0.19,0.19,1.47,"Texas",0
77884,"SB",66160,66160,9049,1,13,0.0673610031607855,0.0673610031607855,0.07,0.07,0.57,"Mississippi",0
347956,"N",329859,329859,12811,0,-48,-0.0549456052816463,-0.13850871331415,-0.14,-0.05,-1.45,"Pennsylvania",0
59858,"NM",53213,53213,6592,0,392,0.836105294310556,1.14111309300038,0.45,0.36,7.62,"Wisconsin",0
84219,"NM",69990,69990,7700,0,289,1.41174459146725,1.41174459146725,1.41,1.41,15.14,"Oklahoma",0
116311,"NM",96713,96713,19432,0,822,2.82571330354074,2.82571330354074,2.83,2.83,16.97,"Texas",0
956684,"NM",773459,773459,104462,0,6210,0.865636658747148,1.16630948852454,1.25,0.92,8.19,"New Jersey",0
4238175,"NM",3612968,3612968,532407,0,11440,1.08658098602001,1.35936600279006,1.36,1.09,8.61,"New Jersey",0
181531,"SB",151660,151660,27318,0,790,0.419173305345998,0.549700689036018,0.71,0.56,2.79,"Illinois",0
206856,"SM",129827,129827,25448,1,139,0.269424226859076,0.352771289844257,0.35,0.27,2.16,"Massachusetts",0
143221,"NM",127498,127498,15155,0,474,0.656176457016291,0.921969452263396,1.01,0.68,6.3,"Illinois",0
17407,"NM",0,0,16990,0,-835,-11.3634430552012,-11.2001360891384,-11.2,-11.36,-19.19,"Illinois",0
635937,"N",533500,533500,56892,0,1065,0.667374250476836,0.667374250476836,0.67,0.67,7.49,"Arkansas",0
7728726,"SM",6511847,6511847,869975,0,23541,1.21571505758457,1.5286683411733,1.53,1.22,10.91,"Pennsylvania",1
164607,"NM",151622,151622,11714,0,832,2.02394310092653,2.02394310092653,2.02,2.02,27.17,"Louisiana",0
3069984,"N",2587412,2587412,365168,0,6912,0.897872813042538,1.11974300469136,1.12,0.9,7.57,"Virginia",1
308110,"N",272306,272306,27930,0,573,0.749663926839081,0.965535738232533,0.97,0.75,8.28,"Illinois",1
664276,"N",593619,593619,65082,0,5616,1.20226422455993,1.50497106457555,2.03,1.62,12.09,"Michigan",0
237414,"SM",205188,205188,30940,0,1848,1.0554074492897,1.39464555798996,1.29,0.98,8.26,"Colorado",1
132659,"N",110833,110833,14958,0,333,0.992367265290614,0.992367265290614,0.99,0.99,8.84,"Minnesota",0
35139,"NM",31554,31554,3473,0,-3,-0.0340734851496394,-0.0340734851496394,-0.03,-0.03,-0.33,"Oklahoma",0
55958,"NM",46315,46315,9160,0,133,0.952747656187039,0.952747656187039,0.95,0.95,5.84,"Pennsylvania",0
983774,"NM",826437,826437,96025,0,1544,0.642304642304642,0.647296647296647,0.65,0.64,6.44,"Illinois",1
56029,"NM",51647,51647,4163,0,134,0.9787094182522,1.27816528503086,1.28,0.98,13.04,"Missouri",0
50774,"NM",37773,37773,6904,0,95,0.759127003945463,0.894970783598861,0.89,0.76,5.5,"Iowa",1
212,"SB",0,0,-25,0,-347,-10.5424427480916,-10.5424427480916,-44.54,-44.54,-18.21,"Maryland",0
111670,"SM",104681,104681,6888,0,301,1.06393789571818,1.06393789571818,1.06,1.06,17.59,"Michigan",0
65861,"NM",61436,61436,4061,0,-823,-2.48908693153751,-2.48908693153751,-5.24,-5.24,-35.03,"Michigan",0
30346,"NM",28480,28480,1823,0,-8,-0.107409582948729,-0.0805571872115465,-0.08,-0.11,-1.55,"Minnesota",0
823185,"NM",738710,738710,77857,0,6162,1.51077672687926,2.01240755829681,1.35,1.01,16.41,"Utah",0
263134,"N",230144,230144,10114,0,-2014,-2.89035591274397,-2.89035591274397,-2.89,-2.89,-75.47,"Colorado",0
330692,"N",267049,267049,32085,0,1762,0.525998097809376,0.512266024881322,0.6,0.45,5.63,"Florida",0
237689,"SM",211643,211643,15409,0,142,0.244698381242663,0.31879718683023,0.32,0.24,3.7,"Indiana",1
105781,"SB",15000,15000,30270,0,91352,299.286609387926,378.842357874735,378.84,299.29,1056.28,"Ohio",0
27525896,"N",21955672,21955672,2855336,0,67060,0.976151235899934,1.19711717328378,1.2,0.98,9.51,"Pennsylvania",1
8664542,"SM",7055813,7055813,980669,0,30894,1.42120697361614,1.82400649005891,1.82,1.42,12.7,"Indiana",1
219918,"NM",195429,195429,18777,0,-438,-0.765297765042229,-0.754814234014253,-0.75,-0.77,-9.13,"Iowa",1
275000,"NM",231884,231884,25496,0,1188,0.588480102540763,0.994174718686289,0.56,0.34,6.41,"California",0
252911,"NM",235724,235724,16681,0,604,0.966011663311349,0.999598161539061,1,0.97,14.62,"Oklahoma",0
440296,"NM",380889,380889,39153,0,1061,0.9723641462487,1.00169086884998,1,0.97,10.93,"Nebraska",0
52049,"NM",44284,44284,7601,0,112,0.856162747365102,0.856162747365102,0.86,0.86,5.97,"Minnesota",0
107540,"N",95709,95709,11490,0,498,1.83473563504235,1.83473563504235,1.83,1.83,17.72,"Ohio",0
160133,"NM",125225,125225,27179,0,1881,1.28870393791201,1.58878491866983,2.14,1.88,7.23,"Wisconsin",1
1206817,"SM",958905,958905,133784,0,4601,1.52290795649898,2.1451785407672,2.15,1.52,13.86,"California",0
204904,"NM",154961,154961,20194,0,22,0.0439879033265852,0.0219939516632926,0.02,0.04,0.43,"Iowa",0
916661,"NM",825803,825803,86749,0,1784,0.782607169804699,1.02958465668813,1.03,0.78,8.31,"South Carolina",0
443196,"NM",358671,358671,67461,0,2433,2.23666293200034,2.43155505760005,2.43,2.24,14.86,"Nebraska",0
448425,"SM",329485,329485,54108,0,1215,1.16865410002813,1.52454053378156,1.52,1.17,9.09,"Colorado",0
13344676,"N",11384172,11384172,1438760,0,32510,0.979123231437957,1.25527152147347,1.26,0.98,9.05,"New York",1
109642,"NM",104709,104709,1528,0,-99,-0.362958108584967,-0.362958108584967,-0.36,-0.36,-24.53,"North Carolina",0
139908,"NM",126237,126237,12947,0,845,2.47306517404745,3.3101026175712,3.31,2.47,26.45,"Montana",0
674564,"NM",617321,617321,54124,0,2372,1.43586142605495,1.90863030200306,1.91,1.44,17.78,"Georgia",0
294767,"SM",249608,249608,17048,0,504,0.671614940767293,0.635635568940474,0.64,0.67,11.95,"Minnesota",0
297795,"N",259379,259379,22060,0,180,0.240659406774562,0.259377360634806,0.26,0.24,3.25,"Connecticut",0
4803588,"NM",4243378,4243378,523086,0,19394,1.58693450652803,2.13189603140566,2.13,1.59,15.09,"North Dakota",0
88730,"NM",78028,78028,8751,0,207,0.94759068202496,1.20394371677567,1.2,0.95,9.54,"Kentucky",0
6232923,"NM",5108684,5108684,562064,0,22118,1.40824176069058,1.40824176069058,1.41,1.41,15.89,"Montana",1
2643602,"N",2206694,2206694,235666,0,10541,1.60811487014255,2.1654095879711,2.17,1.61,17.69,"Illinois",0
158331,"SM",137078,137078,20373,0,297,0.747868292084116,0.765494817486772,0.77,0.75,5.79,"Indiana",1
24919,"SI",19209,19209,352,1,-986,-4.84903425699663,-4.94247406519434,-6.02,-5.73,-90.76,"Illinois",0
136566,"NM",133936,133936,2114,0,-1506,-1.45788583118088,-1.45788583118088,-2.17,-2.17,-68.64,"Florida",0
511146,"SM",461470,461470,44527,0,1691,1.31285634568261,1.65679210034694,1.66,1.31,15.38,"Wyoming",0
205646,"SI",168757,168757,18681,1,282,0.273114669421487,0.46487603305785,0.64,0.33,3.05,"Massachusetts",0
204538,"NM",186249,186249,16494,0,665,1.31944444444444,1.31944444444444,1.32,1.32,16.31,"Texas",1
156415,"NM",121751,121751,10867,0,76,0.199098163908873,0.180760175127793,0.18,0.2,2.76,"Wisconsin",0
69763,"NM",52941,52941,10367,0,499,1.46368649536548,1.52235128475889,1.55,1.5,10.11,"Iowa",1
717331,"SB",500,500,408169,0,0,0,0,0,0,0,"Illinois",0
649758,"SM",558341,558341,57208,0,1076,0.66396852320226,0.910796970489345,0.91,0.66,7.57,"Arkansas",1
7919487,"N",6897004,6897004,904788,0,61358,3.14402127458837,4.09146013125154,4.09,3.14,27.3,"South Dakota",0
28012,"NM",25332,25332,2240,0,191,0.677444297054004,0.720006242418654,-1.3,-1.37,7.45,"Nebraska",0
480316,"NM",409554,409554,49840,0,3941,3.34279794987499,3.34279794987499,3.34,3.34,28.58,"Mississippi",1
8202927,"NM",7029927,7017001,867017,0,21554,1.04433512454444,1.51199414941699,1.51,1.04,9.7,"New York",1
89922,"NM",64821,64821,22267,0,-174,-0.766481837353876,-0.0484557483384634,-0.05,-0.77,-3.11,"Kansas",0
27803933,"NM",20576962,20576962,3122616,0,36950,0.532340668060885,0.594521515783505,0.59,0.53,4.79,"Montana",1
549922,"NM",384014,384014,75738,0,1230,0.896325883687142,1.15502156556433,1.16,0.9,6.53,"Missouri",0
249133,"NM",230916,230916,17153,0,596,0.958731129002421,1.00055497020051,1,0.96,14.23,"South Carolina",0
228375,"NM",199893,199893,23272,0,201,0.361389732306399,0.431510128127044,0.43,0.36,3.51,"Louisiana",0
107411,"NM",97243,97243,9403,0,669,0.628098242451555,0.627159381102599,0.85,0.79,6.64,"Illinois",1
591521,"NM",497226,497226,59027,0,2403,1.62070154524754,2.15486535042275,2.15,1.62,16.39,"Delaware",0
581902,"SM",421057,421057,44303,0,693,0.479588094035253,0.629070097370916,0.63,0.48,6.28,"Montana",0
170072,"SM",152952,152952,16612,0,606,1.42730125830973,1.59452632322721,1.59,1.43,14.86,"Montana",0
30501,"NM",27906,27906,2514,0,85,0.376369493382927,0.535773043521578,0.29,0.25,4.04,"Arkansas",0
1813646,"NM",1450628,1450628,208653,0,5095,1.12215431604061,1.34592444069169,1.35,1.12,9.78,"Ohio",0
29939262,"SM",23156081,23156081,4852426,0,92437,1.23680853770792,1.54208698244697,1.54,1.24,7.65,"Virginia",1
1044175,"NM",951976,951976,82972,0,2490,0.948000822362159,1.20803478287355,1.21,0.95,11.9,"Florida",0
498796,"NM",428750,428750,42384,0,187,0.150068513900397,0.209453915123014,0.21,0.15,1.77,"Illinois",0
126428,"NM",112503,112503,13872,0,378,0.380950055745573,0.380950055745573,0.5,0.5,3.73,"Texas",0
1708721,"NM",1291959,1291959,201837,0,10967,1.26096387218354,2.05649674640967,2.15,1.31,11.18,"Florida",0
880017,"NM",655594,655594,164094,0,17153,3.8802659081929,4.14358016908817,4.26,3.99,21.6,"Tennessee",1
143211,"NM",127627,127627,9220,0,-332,-0.451600324644409,-0.451600324644409,-1.07,-1.07,-6.94,"New Jersey",0
1241968,"NM",1079579,1079579,129420,0,12152,1.24938881798869,1.5424070973886,1.41,1.15,13.12,"Pennsylvania",1
939394,"SM",833955,833955,78733,0,-1676,-0.70840373518127,-0.90283435462243,-0.9,-0.71,-8.43,"Texas",0
7475,"N",5792,5792,1671,0,13,0.669154548964097,0.669154548964097,0.67,0.67,3.12,"Kansas",0
17580,"NM",14368,14368,3177,0,-6,-0.134570635565898,-0.134570635565898,-0.13,-0.13,-0.75,"Illinois",0
47891,"NM",38324,38324,5138,0,177,0.359804364000049,0.5346245634577,0.17,0.03,3.47,"Nebraska",0
188705,"NM",138711,138711,21478,0,588,0.406883140136859,0.406883140136859,0.51,0.51,3.68,"Maryland",0
135402,"NM",107096,107096,27041,1,223,0.653482247187719,0.802933344078183,0.8,0.65,3.31,"Ohio",0
2686155,"N",2169740,2169740,290071,0,13192,1.99946345507649,2.69227329840234,2.69,2,18.47,"Illinois",0
56169,"SL",42138,42138,13282,1,-317,-2.26033013654676,-2.28172127348569,-2.28,-2.26,-9.4,"Louisiana",0
108220,"NM",94516,94516,12923,0,952,0.914062740037484,1.05520478077857,0.87,0.61,4.95,"Illinois",0
114491,"NM",99750,99750,14597,0,642,0.586260679624063,0.586260679624063,-0.99,-0.99,4.4,"Georgia",0
552359,"SM",477763,477763,72869,0,3356,1.21792115085565,1.77680034403732,1.92,1.3,9.45,"California",0
424322,"N",305216,305216,99479,0,912,0.853904600504665,0.455041267374197,0.46,0.85,3.68,"New Jersey",0
280957,"SM",251772,251772,26570,0,523,0.73901109576411,0.876074339146746,0.88,0.74,7.94,"Vermont",1
622632,"N",546149,546149,62923,0,1664,1.05352712365411,1.40301448678936,1.4,1.05,10.64,"Illinois",0
837526,"NM",752500,752500,73800,0,5066,1.00273271289428,1.57773044896965,1.53,0.97,9.48,"New York",1
508251,"NM",454867,454867,47832,0,2056,0.415473728965632,0.517523453249506,-0.02,0.19,4.41,"New Jersey",0
246900,"NM",215907,215907,24658,0,587,0.475740863060383,0.546251008011411,0.92,0.8,4.82,"Illinois",0
2201255,"SM",1938548,1938548,204622,0,2490,0.456957766963009,0.617718812689754,0.62,0.46,4.89,"Massachusetts",0
127796,"N",113353,113353,14120,0,935,2.86061755684904,2.86061755684904,2.86,2.86,26.76,"Texas",0
35041,"N",27809,27809,7141,0,-93,-0.338824059842197,-0.440835604740923,-0.28,-0.18,-1.72,"Texas",0
58026,"NM",56462,56462,1211,0,-141,-0.306723281368542,-0.306723281368542,-0.2,-0.2,-14.82,"Tennessee",1
404068,"NM",344727,344727,43054,0,5763,1.44502873006974,1.46809703532159,1.56,1.53,13.82,"Nebraska",0
242642,"NM",187795,187795,22690,0,145,0.241616329931264,0.269943761716309,0.27,0.24,2.55,"Iowa",1
42568,"NM",35542,35542,6979,0,171,0.404016538688718,0.404016538688718,0.3,0.3,2.38,"Wisconsin",0
1760240,"SM",1637919,1637919,103516,0,2510,0.572441176537666,0.767436079302488,0.77,0.57,9.69,"Oklahoma",1
96162,"NM",80316,80316,13340,0,450,0.939127168253327,1.24382176061996,1.84,1.4,6.86,"Georgia",0
479960,"NM",441960,441960,35846,0,671,0.560802926037324,0.560802926037324,0.56,0.56,7.5,"Missouri",0
116515,"NM",100391,100391,10973,0,163,0.551187758897625,0.551187758897625,0.55,0.55,5.79,"Illinois",1
533382,"SI",452024,452024,61522,1,456,0.344379338372524,0.435005480049505,0.44,0.34,2.98,"New York",0
354614,"SM",308438,308438,35539,0,469,0.259074751443831,0.362925611297647,0.22,0.12,2.63,"Pennsylvania",0
403078,"SM",339989,339989,57402,0,2469,0.846652353974858,1.15767450264039,1.25,0.92,5.85,"Maryland",1
108544,"NM",83993,83993,24244,0,544,1.99978862528317,2.61737040662062,2.62,2,9.07,"Iowa",1
76684,"N",70639,70639,5669,0,316,0.315960189016184,0.315960189016184,12.37,12.37,7.03,"Illinois",1
599528,"NM",545710,545710,38027,0,1437,0.990214994487321,1.09633406835722,1.1,0.99,15.28,"Michigan",1
102190,"NM",84083,84083,11381,0,471,0.604242116632228,0.635031523849157,-0.04,-0.04,5.89,"Alabama",0
405913,"SI",307778,307778,77895,1,768,0.759653309264457,0.964403615277142,0.96,0.76,3.95,"Illinois",0
5058460,"NM",4395016,4395016,551531,0,32763,2.59899042513222,3.51220282247441,3.51,2.6,24.13,"Maryland",0
377202,"SM",339221,339221,29609,0,591,0.621346566297994,0.621346566297994,0.62,0.62,7.96,"Oklahoma",0
437055,"N",394554,394554,39875,0,1893,1.73682472108045,2.20658396946565,2.21,1.74,19.48,"Texas",0
431122,"NM",365980,365980,36852,0,1141,1.07650268712902,1.07650268712902,1.08,1.08,12.28,"Oklahoma",0
576540,"SB",428893,428893,44302,0,-1152,-0.802898659309085,-0.550598906991474,-0.55,-0.8,-10.19,"New Hampshire",1
168130,"NM",140352,140352,16262,0,552,1.32857980955819,1.42244686132046,1.42,1.33,13.72,"Minnesota",0
355630,"NM",300135,300135,23129,0,1073,1.28257614922349,1.44155343519434,1.44,1.28,18.83,"Georgia",0
426241,"NM",383846,383846,35068,0,972,0.920794611646347,0.96626595049308,0.97,0.92,11.16,"Iowa",1
46803,"NM",34667,34667,10990,0,-568,-5.24784034739225,-5.24784034739225,-5.25,-5.25,-20.17,"Arizona",0
616928,"NM",548145,548145,66750,0,1079,0.693377887735758,0.739003309449603,0.74,0.69,6.38,"Texas",1
1263525,"NM",1099933,1099933,133667,0,2716,0.864105767054934,0.988503909513873,0.99,0.86,8.21,"Nebraska",0
6178646,"SB",5355182,5355182,626079,0,12307,0.797463112187758,1.04628559945525,1.05,0.8,7.88,"New York",0
463802,"NM",385308,385308,50173,0,3741,1.71478730938213,0.36120085533096,0.68,0.63,15.36,"Pennsylvania",0
52467,"SB",43119,43119,7184,1,-204,-0.809432801867514,-1.01575881018668,-1.48,-1.17,-5.7,"Mississippi",0
37093,"NM",33807,33807,3207,0,53,0.568280816501588,0.568280816501588,0.57,0.57,6.67,"Illinois",0
246679,"NM",212845,212845,26247,0,1294,1.0405846788515,1.29469963906562,1.17,0.99,10.14,"Alabama",0
1011465,"N",799992,799992,72661,0,1393,0.559402928733352,0.684294752736275,0.68,0.56,7.77,"Michigan",0
260958,"NM",209503,209503,26396,0,809,1.26842518898007,1.32800511133018,1.33,1.27,12.38,"Iowa",1
28663,"SI",24953,24953,3644,1,116,0.520482917020722,0.61919519438672,0.91,0.82,4.33,"Illinois",0
111160,"NM",106099,106099,4997,0,-395,-0.452475755785856,-0.452475755785856,-1.98,-1.98,-7.34,"Missouri",0
